Engine_Size,Cylinders,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb-1,CO2_Emissions,Fuel_Type_D,Fuel_Type_E,Fuel_Type_N,Fuel_Type_X,Fuel_Type_Z
5.0,8,16.8,11.8,14.5,19,340,False,False,False,True,False
5.0,8,20.5,14.3,17.7,16,291,False,True,False,False,False
2.7,6,13.1,10.2,11.8,24,276,False,False,False,True,False
2.7,6,13.5,11.2,12.5,23,293,False,False,False,True,False
2.7,6,13.3,10.7,12.3,23,288,False,False,False,True,False
3.5,6,13.6,10.3,12.1,23,284,False,False,False,True,False
3.5,6,13.6,10.7,12.3,23,288,False,False,False,True,False
3.5,6,14.0,11.0,12.7,22,298,False,False,False,True,False
3.5,6,14.0,10.6,12.5,23,293,False,False,False,True,False
3.5,6,19.0,14.3,16.9,17,281,False,True,False,False,False
5.0,8,15.9,11.3,13.8,20,323,False,False,False,True,False
5.0,8,21.5,15.1,18.6,15,305,False,True,False,False,False
5.0,8,16.0,11.8,14.1,20,330,False,False,False,True,False
5.0,8,21.5,15.1,18.6,15,306,False,True,False,False,False
5.0,8,16.8,12.4,14.8,19,347,False,False,False,True,False
5.0,8,22.2,16.5,19.6,14,326,False,True,False,False,False
3.5,6,15.6,13.2,14.5,19,339,False,False,False,True,False
1.6,4,8.6,6.4,7.6,37,178,False,False,False,True,False
1.6,4,8.6,6.7,7.8,36,182,False,False,False,True,False
1.0,3,7.6,5.7,6.8,42,158,False,False,False,True,False
1.6,4,9.0,7.1,8.2,34,192,False,False,False,True,False
3.5,6,14.7,10.2,12.7,22,298,False,False,False,True,False
3.5,6,14.7,10.7,12.9,22,303,False,False,False,True,False
3.5,6,15.7,11.2,13.7,21,321,False,False,False,True,False
1.0,3,8.5,6.2,7.5,38,176,False,False,False,True,False
1.0,3,7.9,5.9,7.0,40,164,False,False,False,True,False
2.0,4,9.1,6.4,7.9,36,185,False,False,False,True,False
2.0,4,12.2,8.8,10.6,27,177,False,True,False,False,False
2.0,4,9.2,6.6,8.0,35,189,False,False,False,True,False
2.0,4,12.4,9.1,10.9,26,182,False,True,False,False,False
2.0,4,9.5,7.0,8.3,34,195,False,False,False,True,False
2.0,4,12.9,9.5,11.4,25,188,False,True,False,False,False
2.3,4,12.2,9.4,10.9,26,256,False,False,False,False,True
2.0,4,10.5,7.8,9.3,30,219,False,False,False,True,False
1.5,4,10.0,7.0,8.7,32,204,False,False,False,True,False
2.0,4,11.2,7.6,9.6,29,225,False,False,False,True,False
2.5,4,11.3,7.5,9.6,29,224,False,False,False,True,False
2.0,4,11.8,8.1,10.1,28,238,False,False,False,True,False
2.7,6,13.5,9.0,11.5,25,270,False,False,False,True,False
2.0,4,5.5,5.7,5.6,50,131,False,False,False,True,False
3.5,6,20.6,13.2,17.3,16,406,False,False,False,False,True
2.3,4,11.0,7.9,9.6,29,226,False,False,False,True,False
2.3,4,11.8,8.3,10.2,28,239,False,False,False,True,False
2.3,4,11.2,7.8,9.8,29,230,False,False,False,True,False
2.3,4,11.2,8.4,9.8,29,230,False,False,False,True,False
3.7,6,12.8,8.9,11.1,25,259,False,False,False,True,False
3.7,6,13.8,8.8,11.5,25,271,False,False,False,True,False
5.0,8,15.6,9.6,12.9,22,303,False,False,False,True,False
5.0,8,15.8,9.8,13.1,22,307,False,False,False,True,False
5.0,8,16.7,10.2,13.8,20,324,False,False,False,True,False
2.3,4,11.8,8.3,10.2,28,239,False,False,False,True,False
2.3,4,11.2,8.7,10.1,28,237,False,False,False,True,False
5.0,8,15.5,10.3,13.2,21,309,False,False,False,True,False
5.0,8,16.7,10.2,13.8,20,324,False,False,False,True,False
5.2,8,17.2,11.3,14.6,19,341,False,False,False,False,True
3.5,6,16.2,12.8,14.6,19,344,False,False,False,True,False
3.7,6,16.7,13.0,15.1,19,354,False,False,False,True,False
3.7,6,23.0,18.5,20.9,14,343,False,True,False,False,False
2.0,4,11.8,8.1,10.1,28,238,False,False,False,True,False
3.5,6,13.1,8.7,11.1,25,260,False,False,False,True,False
3.5,6,17.6,11.7,15.0,19,249,False,True,False,False,False
3.5,6,14.7,9.8,12.5,23,293,False,False,False,True,False
3.5,6,13.6,9.9,12.4,23,291,False,False,False,True,False
3.5,6,18.7,13.4,16.3,17,271,False,True,False,False,False
2.5,4,11.9,8.7,10.4,27,244,False,False,False,True,False
2.5,4,16.1,11.9,14.2,20,234,False,True,False,False,False
2.5,4,12.4,8.8,10.8,26,253,False,False,False,True,False
2.5,4,16.8,12.1,14.7,19,242,False,True,False,False,False
3.8,6,14.3,9.5,12.1,23,286,False,False,False,True,False
5.0,8,17.2,10.5,14.2,20,332,False,False,False,False,True
3.3,6,13.7,9.7,11.9,24,279,False,False,False,False,True
5.0,8,15.2,10.2,13.0,22,306,False,False,False,False,True
2.5,4,11.0,9.2,10.2,28,239,False,False,False,True,False
3.6,6,13.0,9.3,11.3,25,265,False,False,False,True,False
2.5,4,11.2,9.4,10.4,27,243,False,False,False,True,False
3.6,6,13.3,9.5,11.6,24,271,False,False,False,True,False
2.5,4,12.0,9.2,10.7,26,252,False,False,False,True,False
2.5,4,12.2,9.2,10.9,26,254,False,False,False,True,False
2.8,4,10.8,7.9,9.5,30,255,True,False,False,False,False
3.6,6,13.4,9.6,11.7,24,274,False,False,False,True,False
2.5,4,12.7,9.6,11.3,25,263,False,False,False,True,False
2.8,4,12.1,8.4,10.4,27,280,True,False,False,False,False
3.6,6,14.0,9.9,12.2,23,286,False,False,False,True,False
6.0,8,21.8,14.8,18.6,15,438,False,False,False,True,False
6.0,8,22.3,14.9,19.0,15,445,False,False,False,True,False
5.3,8,14.6,10.3,12.7,22,297,False,False,False,True,False
5.3,8,15.2,10.7,13.1,22,309,False,False,False,True,False
6.2,8,15.9,11.2,13.8,20,323,False,False,False,False,True
4.3,6,13.4,10.0,11.9,24,279,False,False,False,True,False
4.3,6,19.3,14.3,17.1,17,284,False,True,False,False,False
5.3,8,14.6,10.3,12.7,22,298,False,False,False,True,False
5.3,8,19.7,13.9,17.1,17,284,False,True,False,False,False
5.3,8,15.0,10.7,13.1,22,307,False,False,False,True,False
5.3,8,15.9,11.5,13.9,20,327,False,False,False,True,False
6.2,8,16.0,11.7,14.1,20,330,False,False,False,False,True
4.3,6,14.1,10.6,12.5,23,294,False,False,False,True,False
4.3,6,20.3,15.2,18.0,16,294,False,True,False,False,False
5.3,8,15.0,10.7,13.1,22,307,False,False,False,True,False
5.3,8,20.7,14.4,17.9,16,317,False,True,False,False,False
5.3,8,14.4,11.2,13.0,22,303,False,False,False,True,False
2.4,4,11.0,7.5,9.4,30,221,False,False,False,True,False
2.4,4,11.0,7.5,9.4,30,221,False,False,False,True,False
2.4,4,15.6,11.0,13.6,21,223,False,True,False,False,False
3.6,6,14.1,9.7,12.1,23,285,False,False,False,True,False
2.4,4,11.5,8.3,10.1,28,237,False,False,False,True,False
3.6,6,15.0,10.4,13.0,22,304,False,False,False,True,False
5.3,8,15.1,10.4,13.0,22,305,False,False,False,True,False
5.3,8,15.1,10.4,13.0,22,305,False,False,False,True,False
5.3,8,20.0,13.5,17.1,17,284,False,True,False,False,False
5.3,8,15.2,10.8,13.2,21,310,False,False,False,True,False
5.3,8,15.2,10.8,13.2,21,310,False,False,False,True,False
5.3,8,20.8,14.5,18.0,16,299,False,True,False,False,False
6.2,8,16.0,11.7,14.1,20,330,False,False,False,False,True
5.3,8,15.1,10.4,13.0,22,305,False,False,False,True,False
5.3,8,15.1,10.4,13.0,22,305,False,False,False,True,False
5.3,8,20.0,13.5,17.1,17,284,False,True,False,False,False
5.3,8,15.4,10.8,13.3,21,312,False,False,False,True,False
5.3,8,15.4,10.8,13.3,21,312,False,False,False,True,False
5.3,8,22.1,15.4,19.1,15,317,False,True,False,False,False
6.2,8,16.3,11.7,14.2,20,333,False,False,False,False,True
2.4,4,9.2,6.9,8.2,34,190,False,False,False,True,False
2.4,4,10.4,7.4,9.0,31,210,False,False,False,True,False
3.5,6,11.4,7.4,9.6,29,225,False,False,False,True,False
3.5,6,12.9,8.4,10.9,26,254,False,False,False,True,False
2.4,4,8.7,6.6,7.8,36,180,False,False,False,True,False
3.5,6,11.4,7.2,9.5,30,223,False,False,False,True,False
2.0,4,4.9,5.1,5.0,56,114,False,False,False,True,False
1.5,4,7.5,5.9,6.8,42,158,False,False,False,True,False
1.5,4,7.7,5.7,6.8,42,159,False,False,False,True,False
2.0,4,7.8,6.0,7.0,40,163,False,False,False,True,False
2.0,4,8.5,6.1,7.4,38,173,False,False,False,True,False
1.5,4,7.4,5.6,6.6,43,153,False,False,False,True,False
2.0,4,7.8,6.0,7.0,40,163,False,False,False,True,False
2.0,4,8.5,6.0,7.4,38,172,False,False,False,True,False
1.5,4,7.7,6.0,6.9,41,162,False,False,False,True,False
1.5,4,7.9,6.6,7.3,39,170,False,False,False,True,False
1.5,4,7.9,6.6,7.3,39,170,False,False,False,False,True
1.5,4,8.0,6.2,7.2,39,167,False,False,False,True,False
1.5,4,8.0,6.2,7.2,39,167,False,False,False,False,True
1.5,4,8.4,7.0,7.8,36,181,False,False,False,True,False
1.5,4,8.7,7.2,8.0,35,188,False,False,False,True,False
1.5,4,7.0,5.9,6.5,43,154,False,False,False,True,False
1.5,4,7.6,6.4,7.0,40,164,False,False,False,True,False
1.5,4,8.1,6.6,7.4,38,174,False,False,False,True,False
1.8,4,8.3,6.9,7.7,37,180,False,False,False,True,False
1.8,4,8.3,6.9,7.7,37,180,False,False,False,True,False
1.8,4,9.4,7.1,8.4,34,195,False,False,False,True,False
1.8,4,8.9,7.5,8.2,34,194,False,False,False,True,False
1.8,4,8.9,7.5,8.2,34,194,False,False,False,True,False
3.5,6,12.3,8.6,10.7,26,251,False,False,False,True,False
3.5,6,12.4,8.8,10.8,26,254,False,False,False,True,False
3.5,6,13.0,9.3,11.3,25,266,False,False,False,True,False
3.5,6,12.4,9.3,11.0,26,256,False,False,False,True,False
3.5,6,12.8,9.5,11.3,25,264,False,False,False,True,False
1.6,4,8.9,6.6,7.9,36,182,False,False,False,True,False
1.6,4,8.8,6.5,7.8,36,184,False,False,False,True,False
2.0,4,8.3,6.4,7.4,38,174,False,False,False,True,False
2.0,4,9.1,6.6,8.0,35,187,False,False,False,True,False
2.0,4,9.8,7.3,8.7,32,206,False,False,False,True,False
2.0,4,9.8,7.2,8.7,32,204,False,False,False,True,False
1.6,4,4.3,4.4,4.4,64,103,False,False,False,True,False
1.6,4,4.2,4.0,4.1,69,96,False,False,False,True,False
3.3,6,12.9,9.4,11.3,25,265,False,False,False,True,False
3.3,6,13.0,9.7,11.5,25,269,False,False,False,True,False
2.4,4,11.1,8.6,10.0,28,235,False,False,False,True,False
2.0,4,12.5,9.6,11.2,25,264,False,False,False,True,False
2.4,4,12.0,9.1,10.7,26,253,False,False,False,True,False
3.3,6,13.9,10.8,12.5,23,295,False,False,False,True,False
2.0,4,10.5,7.6,9.2,31,216,False,False,False,True,False
2.4,4,9.4,6.7,8.2,34,194,False,False,False,True,False
2.4,4,10.0,7.2,8.7,32,207,False,False,False,True,False
2.0,4,6.3,5.7,6.0,47,143,False,False,False,True,False
2.0,4,6.0,5.3,5.7,50,137,False,False,False,True,False
1.6,4,9.9,8.5,9.3,30,221,False,False,False,True,False
2.0,4,10.1,7.8,9.0,31,213,False,False,False,True,False
2.0,4,11.0,9.1,10.2,28,241,False,False,False,True,False
1.6,4,8.3,6.7,7.6,37,180,False,False,False,True,False
1.6,4,8.9,6.9,8.0,35,188,False,False,False,True,False
1.6,4,8.9,7.3,8.2,34,193,False,False,False,True,False
1.6,4,9.4,7.2,8.4,34,200,False,False,False,True,False
2.0,4,10.7,8.4,9.6,29,226,False,False,False,False,True
3.0,6,12.6,8.8,10.9,26,256,False,False,False,False,True
3.0,6,12.3,9.2,10.9,26,257,False,False,False,False,True
3.5,6,9.1,7.7,8.5,33,200,False,False,False,False,True
2.0,4,11.2,8.5,10.0,28,233,False,False,False,False,True
3.0,6,12.4,8.8,10.8,26,253,False,False,False,False,True
3.0,6,12.5,9.2,11.0,26,259,False,False,False,False,True
3.7,6,13.2,9.8,11.7,24,274,False,False,False,False,True
5.6,8,14.9,10.2,12.8,22,300,False,False,False,False,True
3.5,6,8.4,7.1,7.8,36,184,False,False,False,False,True
2.0,4,9.7,7.1,8.5,33,200,False,False,False,False,True
2.0,4,10.6,8.0,9.4,30,221,False,False,False,False,True
3.7,6,13.7,9.8,11.9,24,280,False,False,False,False,True
3.5,6,11.9,8.8,10.5,27,246,False,False,False,False,True
3.5,6,12.5,9.1,10.9,26,257,False,False,False,False,True
2.5,4,9.5,8.6,9.1,31,214,False,False,False,True,False
3.7,6,14.5,10.8,12.8,22,301,False,False,False,False,True
5.6,8,17.4,12.2,15.1,19,355,False,False,False,False,True
3.0,6,13.3,10.0,11.8,24,277,False,False,False,False,True
3.0,6,11.9,8.5,10.4,27,242,False,False,False,False,True
3.0,6,14.9,9.8,12.6,22,296,False,False,False,False,True
3.0,6,11.9,8.5,10.4,27,242,False,False,False,False,True
3.0,6,14.9,9.8,12.6,22,296,False,False,False,False,True
5.0,8,15.6,10.4,13.3,21,311,False,False,False,False,True
5.0,8,15.6,10.4,13.3,21,311,False,False,False,False,True
3.0,6,12.4,8.8,10.8,26,253,False,False,False,False,True
3.0,6,15.3,10.0,12.9,22,302,False,False,False,False,True
3.0,6,13.0,9.2,11.3,25,265,False,False,False,False,True
3.0,6,12.4,8.8,10.8,26,253,False,False,False,False,True
3.0,6,15.3,10.0,12.9,22,302,False,False,False,False,True
3.0,6,13.0,9.2,11.3,25,265,False,False,False,False,True
2.0,4,7.8,5.8,6.9,41,186,True,False,False,False,False
3.0,6,11.8,8.2,10.2,28,238,False,False,False,False,True
2.0,4,7.8,5.8,6.9,41,186,True,False,False,False,False
3.0,6,12.0,8.4,10.4,27,243,False,False,False,False,True
3.0,6,14.0,9.0,11.8,24,276,False,False,False,False,True
3.0,6,14.0,9.4,11.9,24,280,False,False,False,False,True
5.0,8,15.8,10.3,13.3,21,313,False,False,False,False,True
5.0,8,15.8,10.3,13.3,21,313,False,False,False,False,True
2.4,4,11.0,7.8,9.6,29,225,False,False,False,True,False
3.2,6,11.4,8.3,10.0,28,234,False,False,False,True,False
2.4,4,11.3,8.4,10.0,28,235,False,False,False,True,False
3.2,6,11.6,8.6,10.3,27,241,False,False,False,True,False
2.4,4,11.4,8.7,10.2,28,240,False,False,False,True,False
3.2,6,12.8,9.0,11.1,25,259,False,False,False,True,False
2.4,4,12.1,9.4,10.9,26,256,False,False,False,True,False
3.2,6,12.9,9.9,11.6,24,269,False,False,False,True,False
2.0,4,10.8,9.0,10.0,28,235,False,False,False,True,False
2.0,4,10.3,7.9,9.3,30,216,False,False,False,True,False
2.4,4,11.3,8.7,10.1,28,238,False,False,False,True,False
2.4,4,10.2,8.3,9.3,30,219,False,False,False,True,False
2.4,4,11.7,9.2,10.6,27,249,False,False,False,True,False
2.4,4,11.7,10.3,11.1,25,259,False,False,False,True,False
2.4,4,10.6,8.7,9.8,29,230,False,False,False,True,False
3.6,6,12.7,9.6,11.3,25,265,False,False,False,True,False
5.7,8,16.6,10.7,14.0,20,328,False,False,False,True,False
6.4,8,18.3,12.6,15.7,18,368,False,False,False,False,True
2.4,4,10.6,7.6,9.3,30,218,False,False,False,True,False
2.4,4,10.4,7.3,9.0,31,211,False,False,False,True,False
2.4,4,10.8,7.8,9.5,30,222,False,False,False,True,False
2.4,4,10.8,7.6,9.4,30,221,False,False,False,True,False
2.0,4,10.8,9.0,10.0,28,235,False,False,False,True,False
2.0,4,10.3,7.9,9.3,30,216,False,False,False,True,False
2.4,4,11.3,8.7,10.1,28,238,False,False,False,True,False
2.4,4,10.2,8.3,9.3,30,219,False,False,False,True,False
2.4,4,11.7,9.2,10.6,27,249,False,False,False,True,False
2.4,4,11.7,10.3,11.1,25,259,False,False,False,True,False
2.4,4,10.6,8.7,9.8,29,230,False,False,False,True,False
1.4,4,9.9,7.7,8.9,32,209,False,False,False,True,False
2.4,4,10.8,7.8,9.5,30,222,False,False,False,True,False
2.4,4,14.4,10.2,12.5,23,206,False,True,False,False,False
1.4,4,9.9,7.7,8.9,32,211,False,False,False,True,False
2.4,4,11.2,8.2,9.8,29,230,False,False,False,True,False
3.6,6,14.1,11.1,12.8,22,299,False,False,False,True,False
3.6,6,14.2,11.0,12.8,22,298,False,False,False,True,False
3.6,6,14.7,11.7,13.4,21,313,False,False,False,True,False
3.6,6,15.0,11.4,13.3,21,312,False,False,False,True,False
3.3,6,11.5,8.5,10.2,28,237,False,False,False,True,False
2.0,4,7.9,6.3,7.2,39,170,False,False,False,True,False
2.0,4,9.4,7.0,8.3,34,198,False,False,False,True,False
2.0,4,9.4,6.8,8.3,34,195,False,False,False,True,False
1.6,4,9.4,7.9,8.7,32,207,False,False,False,True,False
2.0,4,9.7,7.0,8.3,34,197,False,False,False,True,False
2.0,4,9.8,7.3,8.7,32,204,False,False,False,True,False
1.6,4,9.6,7.4,8.6,33,204,False,False,False,True,False
1.6,4,10.1,8.0,9.2,31,216,False,False,False,True,False
2.0,4,9.6,7.3,8.6,33,203,False,False,False,True,False
2.0,4,9.9,7.6,8.8,32,209,False,False,False,True,False
3.8,6,13.8,9.3,11.8,24,279,False,False,False,True,False
5.0,8,15.6,10.6,13.3,21,317,False,False,False,False,True
1.6,4,4.6,5.1,4.8,59,114,False,False,False,True,False
1.6,4,4.5,4.8,4.7,60,110,False,False,False,True,False
1.6,4,5.1,5.8,5.4,52,129,False,False,False,True,False
2.4,4,9.6,6.8,8.4,34,198,False,False,False,True,False
2.4,4,9.3,6.6,8.0,35,190,False,False,False,True,False
2.0,4,10.9,7.6,9.4,30,224,False,False,False,True,False
2.0,4,6.0,5.1,5.6,50,132,False,False,False,True,False
1.6,4,8.8,6.5,7.8,36,181,False,False,False,True,False
1.6,4,8.8,6.6,7.8,36,181,False,False,False,True,False
2.0,4,9.9,7.6,8.9,32,210,False,False,False,True,False
3.3,6,13.2,9.7,11.6,24,275,False,False,False,True,False
3.3,6,12.9,9.5,11.4,25,269,False,False,False,True,False
3.3,6,14.1,10.5,12.5,23,296,False,False,False,True,False
2.4,4,11.2,8.3,9.9,29,234,False,False,False,True,False
2.0,4,12.3,9.4,11.0,26,259,False,False,False,True,False
2.4,4,11.5,9.3,10.5,27,246,False,False,False,True,False
3.3,6,14.0,10.1,12.2,23,289,False,False,False,True,False
3.3,6,13.2,9.3,11.4,25,270,False,False,False,True,False
1.6,4,9.4,7.8,8.7,32,205,False,False,False,True,False
1.6,4,9.7,7.8,8.8,32,208,False,False,False,True,False
2.0,4,9.5,7.8,8.7,32,206,False,False,False,True,False
1.6,4,9.1,7.7,8.5,33,199,False,False,False,True,False
2.4,4,10.4,8.0,9.3,30,220,False,False,False,True,False
2.0,4,11.9,10.2,11.1,25,263,False,False,False,True,False
2.4,4,11.3,9.5,10.5,27,247,False,False,False,True,False
6.5,12,22.2,12.7,17.9,16,428,False,False,False,False,True
6.5,12,23.9,14.5,19.7,14,461,False,False,False,False,True
6.5,12,23.0,13.5,18.7,15,438,False,False,False,False,True
6.5,12,23.9,14.5,19.7,14,461,False,False,False,False,True
5.2,10,16.4,11.4,14.2,20,331,False,False,False,False,True
5.2,10,16.9,11.8,14.6,19,340,False,False,False,False,True
2.0,4,12.0,9.2,10.7,26,252,False,False,False,False,True
2.0,4,11.3,8.0,9.8,29,231,False,False,False,False,True
2.0,4,12.0,8.5,10.4,27,243,False,False,False,False,True
1.8,4,5.5,5.9,5.7,50,132,False,False,False,True,False
2.5,4,5.8,6.1,5.9,48,139,False,False,False,True,False
3.5,6,11.4,7.7,9.7,29,226,False,False,False,True,False
3.5,6,12.4,9.2,11.0,26,257,False,False,False,False,True
3.5,6,8.0,6.9,7.5,38,176,False,False,False,False,True
5.0,8,14.9,9.7,12.5,23,293,False,False,False,False,True
4.6,8,16.0,12.9,14.6,19,341,False,False,False,False,True
2.0,4,10.6,7.3,9.1,31,214,False,False,False,False,True
3.5,6,12.6,9.2,11.0,26,258,False,False,False,False,True
3.5,6,12.6,9.2,11.0,26,258,False,False,False,False,True
4.6,8,15.1,10.3,12.9,22,303,False,False,False,False,True
4.6,8,15.1,10.3,12.9,22,303,False,False,False,False,True
5.7,8,18.2,13.0,15.8,18,372,False,False,False,False,True
2.0,4,10.7,8.5,9.7,29,226,False,False,False,False,True
2.0,4,10.8,8.9,9.9,29,232,False,False,False,False,True
2.5,4,7.2,7.9,7.5,38,176,False,False,False,True,False
3.5,6,12.6,9.2,11.0,26,258,False,False,False,False,True
3.5,6,12.6,9.2,11.0,26,258,False,False,False,False,True
5.0,8,15.2,9.5,12.6,22,289,False,False,False,False,True
3.5,6,12.2,9.0,10.8,26,252,False,False,False,True,False
3.5,6,7.5,8.4,7.9,36,185,False,False,False,False,True
2.7,6,14.0,9.5,12.0,24,281,False,False,False,True,False
3.0,6,14.4,9.7,12.3,23,288,False,False,False,True,False
3.7,6,14.3,9.7,12.2,23,287,False,False,False,True,False
2.0,4,12.3,9.3,10.9,26,256,False,False,False,True,False
2.0,4,12.1,9.3,10.8,26,254,False,False,False,True,False
2.3,4,13.1,9.4,11.4,25,268,False,False,False,True,False
3.5,6,15.7,11.2,13.7,21,321,False,False,False,True,False
3.7,6,14.7,10.2,12.7,22,298,False,False,False,True,False
2.7,6,14.1,9.8,12.1,23,284,False,False,False,True,False
3.7,6,14.4,10.3,12.5,23,293,False,False,False,True,False
2.0,4,11.2,7.6,9.8,29,230,False,False,False,True,False
3.0,6,13.4,8.7,11.2,25,264,False,False,False,True,False
2.0,4,11.8,8.4,10.2,28,239,False,False,False,True,False
3.0,6,14.0,9.2,11.8,24,278,False,False,False,True,False
2.0,4,5.7,6.2,5.9,48,139,False,False,False,True,False
3.5,6,15.9,12.0,14.2,20,333,False,False,False,True,False
3.5,6,16.1,12.4,14.5,19,339,False,False,False,True,False
3.0,6,14.1,9.8,12.4,23,286,False,False,False,False,True
3.0,6,14.7,10.0,12.4,23,293,False,False,False,False,True
3.0,6,14.7,9.9,12.6,22,295,False,False,False,False,True
4.7,8,18.2,11.4,15.1,19,355,False,False,False,False,True
4.7,8,18.2,11.6,15.2,19,358,False,False,False,False,True
3.0,6,16.8,11.9,14.7,19,340,False,False,False,False,True
3.0,6,16.8,12.4,14.7,19,346,False,False,False,False,True
3.8,8,16.1,10.8,13.8,20,321,False,False,False,False,True
3.0,6,14.9,10.3,13.1,22,300,False,False,False,False,True
3.0,6,15.0,10.3,13.1,22,301,False,False,False,False,True
2.0,4,8.2,6.9,7.6,37,179,False,False,False,True,False
2.0,4,8.8,7.5,8.2,34,192,False,False,False,True,False
2.0,4,9.4,7.4,8.5,33,199,False,False,False,True,False
2.5,4,9.8,7.7,8.6,33,204,False,False,False,True,False
2.5,4,10.2,8.3,9.2,31,221,False,False,False,True,False
2.5,4,10.6,8.4,9.6,29,225,False,False,False,True,False
2.5,4,11.5,8.9,10.4,27,242,False,False,False,True,False
2.0,4,8.4,6.4,7.5,38,176,False,False,False,True,False
2.0,4,8.5,6.2,7.5,38,175,False,False,False,True,False
2.0,4,8.5,6.2,7.5,38,175,False,False,False,True,False
2.5,4,8.8,6.6,7.8,36,182,False,False,False,True,False
2.5,4,8.5,6.4,7.6,37,176,False,False,False,True,False
2.5,4,9.3,6.9,8.2,34,194,False,False,False,True,False
2.0,4,8.4,6.4,7.5,38,174,False,False,False,True,False
2.0,4,8.6,6.4,7.6,37,178,False,False,False,True,False
2.5,4,9.0,6.7,7.8,36,183,False,False,False,True,False
2.5,4,8.7,6.6,7.8,36,181,False,False,False,True,False
2.5,4,9.6,7.0,8.4,34,198,False,False,False,True,False
2.5,4,10.8,8.2,9.6,29,226,False,False,False,True,False
2.5,4,11.1,8.3,9.8,29,230,False,False,False,True,False
2.5,4,9.1,6.7,8.0,35,187,False,False,False,True,False
2.5,4,8.9,6.7,7.9,36,186,False,False,False,True,False
2.5,4,9.8,6.9,8.4,34,196,False,False,False,True,False
2.0,4,9.0,6.7,8.0,35,187,False,False,False,False,True
